adult,budget,genres,original_language,popularity,revenue,runtime,vote_average,vote_count,release_strategy,director_popularity,lead_actor_popularity,avg_top5_cast_popularity,imdb_rating,imdb_votes,period,roi,collection_flag,production_companies_count_cat,origin_country_count_cat,production_countries_count_cat,spoken_languages_count_cat
0,50000,['Drama'],en,3.9749,0,42,0.0,0,theatrical,,,,,,Before COVID,-1.0,0,1,1,1,1
0,0,"['Comedy', 'Romance']",en,2.7155,0,92,0.0,0,theatrical,,,,,,During COVID,,0,2,1,1,1
0,0,['Documentary'],en,0.4214,0,102,0.0,0,unknown,,,,,,Before COVID,,0,2,1,0,0
0,0,['Documentary'],en,0.0071,0,47,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,4350000,"['Animation', 'Drama', 'Comedy']",en,6.4726,7,94,8.062,687,theatrical,1.9383,6.3683,2.58002,7.8,22813.0,After COVID,-0.9999983908045977,0,2,1,1,2
0,0,['Drama'],en,0.5869,0,90,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],fr,0.2382,0,59,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,[],fr,0.1681,0,58,6.0,1,unknown,,,,,,During COVID,,0,0,1,0,1
0,0,[],fr,3.0513,0,82,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,2
0,0,[],fr,0.1269,0,98,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,2
0,0,[],fr,0.0143,0,123,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,1
0,0,[],fr,0.0977,0,83,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.0679,0,92,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.1035,0,74,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.0491,0,76,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.0643,0,72,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,1
0,0,[],fr,0.0651,0,98,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,1,1
0,0,[],fr,0.1035,0,50,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.0256,0,74,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,[],fr,0.0441,0,79,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],fr,1.2124,0,112,0.0,0,unknown,,,,,,During COVID,,0,2,1,1,1
0,0,[],fr,0.0666,0,66,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],Other,0.0071,0,62,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,2
0,0,[],Other,0.0,0,164,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,0,2
0,0,['Documentary'],en,1.4636,0,86,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],Other,0.0503,0,69,0.0,0,theatrical,,,,,,During COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.1593,0,60,6.0,1,theatrical,,,,,,During COVID,,0,0,1,1,1
0,0,['Music'],en,1.5124,0,60,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,1,1,1,1,0
0,0,['Documentary'],Other,0.0071,0,46,6.0,1,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,2,2,1
0,0,"['Animation', 'Family']",Other,0.4354,0,40,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,1
0,0,['Comedy'],en,0.0071,0,43,0.0,0,unknown,,,,,,During COVID,,0,0,1,1,1
0,0,['Comedy'],Other,1.4162,0,95,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],en,1.9283,0,52,8.0,1,unknown,,,,,,During COVID,,0,1,1,1,2
0,0,"['Documentary', 'TV Movie']",it,1.7822,0,71,9.5,1,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,1,1
0,0,['Documentary'],Other,0.0071,0,72,10.0,1,theatrical,,,,,,During COVID,,0,0,1,0,1
0,0,"['Music', 'Comedy']",en,0.0357,0,61,9.0,1,streaming,,,,,,During COVID,,0,2,1,0,0
0,0,"['Horror', 'Animation']",en,0.0379,0,54,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,5404446,"['Thriller', 'Crime']",hi,0.2944,456,125,6.0,1,theatrical,0.6248,3.2819,2.2397,1.9,1360.0,After COVID,-0.9999156250242855,0,2,1,1,1
0,0,"['Drama', 'Mystery']",ja,1.1675,0,74,2.0,1,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,0,['Documentary'],ja,0.5115,0,104,10.0,2,theatrical,,,,,,During COVID,,0,0,1,1,1
0,0,['Documentary'],en,3.1355,0,44,8.0,3,streaming,,,,,,During COVID,,0,0,1,1,1
0,0,"['Action', 'Mystery', 'Adventure']",zh,0.3791,0,105,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Crime', 'Drama']",Other,0.5637,0,117,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,0
0,0,[],en,0.0261,0,66,0.0,0,theatrical,,,,,,During COVID,,0,0,1,0,0
0,0,"['Comedy', 'TV Movie']",fr,1.6557,0,240,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Music', 'Comedy']",en,0.8304,0,111,9.0,1,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],en,0.0418,0,91,5.0,1,theatrical,,,,,,Before COVID,,0,0,2,0,1
0,0,"['Action', 'Drama']",en,6.5199,692018,119,6.2,151,streaming,1.0623,4.2526,1.7572199999999998,6.4,6277.0,After COVID,,0,2,2,2,1
0,0,['Documentary'],en,0.1,0,51,0.0,0,unknown,,,,,,Before COVID,,0,1,1,0,1
0,0,"['Mystery', 'Comedy', 'Thriller', 'History']",zh,2.2751,673556758,157,5.92,163,unknown,2.6143,3.1588,3.42746,6.4,3843.0,After COVID,,0,2,1,2,1
0,0,"['Drama', 'Science Fiction', 'Thriller']",en,3.5974,0,116,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],ru,0.0906,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0214,0,60,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Drama', 'Crime']",ja,1.9035,0,109,5.0,1,theatrical,,,,,,During COVID,,0,2,1,1,1
0,0,['Documentary'],Other,0.0,0,90,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0764,0,55,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,0
0,0,['Action'],en,0.4672,0,43,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.1028,0,54,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,2
0,0,[],ja,0.0555,0,106,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,1,1,1,1,1
0,0,"['Drama', 'Romance']",ja,1.5203,0,70,4.7,3,theatrical,,,,,,Before COVID,,1,2,1,1,1
0,0,"['Documentary', 'Comedy', 'History']",Other,0.4643,0,50,8.0,1,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Documentary', 'Drama']",Other,0.0286,0,90,7.0,1,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Family', 'Fantasy', 'TV Movie']",de,0.6798,0,60,5.0,1,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,"['Family', 'TV Movie']",de,2.1477,0,60,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Family'],de,2.9184,0,58,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Family'],de,0.6885,0,58,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],en,2.5802,0,56,5.0,5,theatrical,,,,,,During COVID,,0,0,1,0,1
0,0,['Music'],en,0.9094,0,59,8.0,1,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.0563,0,50,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Documentary', 'Music']",en,0.0826,0,50,9.0,1,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,1,1
0,0,['Drama'],Other,2.3026,0,93,0.0,0,theatrical,,,,,,During COVID,,0,0,1,0,0
0,0,['Comedy'],en,0.0286,0,73,1.0,1,streaming,,,,,,Before COVID,,0,0,1,0,0
0,0,"['Romance', 'Action', 'Music']",Other,0.0214,0,154,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,0
0,1255886,"['Animation', 'Music', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Other,3.4344,170652,104,0.0,0,theatrical,0.1671,0.0596,0.25994,7.7,74.0,After COVID,-0.8641182400313404,0,2,1,1,1
0,0,"['Thriller', 'Drama']",Other,0.0918,0,142,4.0,1,streaming,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],de,0.6701,0,44,0.0,0,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,[],ja,1.5007,0,83,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,['Horror'],en,0.2276,0,125,1.0,1,streaming,,,,,,During COVID,,0,1,1,0,1
0,0,['Horror'],en,0.0667,0,95,2.0,2,theatrical,,,,,,During COVID,,0,0,1,0,0
0,0,['Horror'],it,0.9687,0,92,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],es,0.0454,0,44,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,1,1,0,1
0,0,['Comedy'],Other,0.4441,0,101,6.7,3,theatrical,,,,,,Before COVID,,0,1,2,1,2
0,0,['Crime'],en,2.4536,0,126,0.0,0,streaming,,,,,,During COVID,,0,2,1,0,0
0,0,['Drama'],fr,1.016,0,99,6.5,2,unknown,,,,,,During COVID,,0,0,1,1,1
0,0,"['Mystery', 'Thriller']",de,0.0261,0,51,0.0,0,streaming,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Drama', 'Comedy']",Other,1.3389,0,110,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,0
0,0,"['Documentary', 'TV Movie']",fr,0.5408,0,53,9.0,2,unknown,,,,,,During COVID,,0,2,1,1,2
0,0,['Drama'],en,3.1315,0,103,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,1
0,0,[],ja,0.0362,0,90,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,[],ja,0.2865,0,70,2.0,2,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,['Music'],ru,0.2567,0,51,0.0,0,streaming,,,,,,Before COVID,,0,1,1,1,2
0,0,['Horror'],ja,0.2047,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,1,1,1,1,1
0,0,"['Family', 'Adventure', 'Comedy']",Other,0.6338,0,100,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,1
0,0,['Horror'],ja,0.0453,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.0286,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.0261,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,1,1,1,1,1
0,0,['Documentary'],en,0.1927,0,59,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,['Crime'],hi,0.24,0,50,0.0,0,theatrical,,,,,,During COVID,,0,1,1,1,1
0,0,[],en,0.1245,0,110,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],Other,0.1112,0,53,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,"['Drama', 'Science Fiction']",en,0.1257,0,84,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,0
0,0,"['History', 'War']",zh,0.4435,0,154,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,1
0,7819000,"['Drama', 'Family', 'Romance']",Other,4.6062,9184966,155,7.973,56,theatrical,0.3105,2.8711,1.56512,8.3,24852.0,After COVID,0.17469829901521933,0,1,1,1,1
0,4000,['Thriller'],en,0.3761,0,42,5.5,2,unknown,,,,,,Before COVID,-1.0,0,1,1,1,1
0,0,[],en,0.0239,0,59,7.0,1,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.0717,0,60,0.0,0,unknown,,,,,,During COVID,,0,0,1,1,2
0,0,[],en,0.0143,0,57,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,0
0,0,"['Romance', 'Thriller']",en,4.6066,271682,128,5.6,20,unknown,0.681,3.9563,1.4738,4.7,609.0,After COVID,,0,2,1,1,2
0,0,"['Documentary', 'TV Movie']",en,0.1848,0,58,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,['Drama'],en,2.2284,0,120,10.0,1,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Thriller', 'Horror', 'Mystery']",en,0.1078,0,83,6.0,1,unknown,,,,,,During COVID,,0,2,1,1,0
0,0,[],en,0.0239,0,59,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,0,0
0,0,[],en,0.0071,0,48,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,[],ja,0.0,0,176,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,10000,"['Crime', 'Drama']",en,0.0412,0,87,0.0,0,streaming,,,,,,Before COVID,-1.0,0,1,1,1,1
0,0,['Documentary'],ja,0.9909,0,98,2.0,1,theatrical,,,,,,Before COVID,,0,0,1,1,0
0,0,[],Other,0.5578,0,75,5.0,1,unknown,,,,,,Before COVID,,0,0,1,0,2
0,0,['Music'],ru,2.092,0,131,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Fantasy', 'Horror']",Other,0.0627,0,77,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,5,"['Action', 'Thriller', 'Science Fiction']",en,4.5762,6,53,0.0,0,streaming,0.0724,0.0256,0.03378,4.9,17.0,During COVID,0.2,0,1,1,0,0
0,0,['Documentary'],en,0.0071,0,44,5.0,1,unknown,,,,,,During COVID,,0,0,1,0,0
0,0,['Comedy'],it,0.0071,0,57,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],Other,0.0311,0,123,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,2
0,0,"['Romance', 'Drama']",en,0.0168,0,81,2.0,1,streaming,,,,,,Before COVID,,0,0,1,0,1
0,0,[],Other,0.0999,0,123,0.0,0,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Fantasy', 'Drama', 'Horror']",en,2.3926,1973,104,5.8,4,streaming,0.188,0.5501,0.97452,6.7,213.0,After COVID,,0,2,2,2,2
0,0,"['Thriller', 'Romance', 'History']",en,2.207,104801,121,6.6,55,theatrical,0.6943,1.158,1.40274,6.3,999.0,After COVID,,0,2,2,2,2
0,0,"['Documentary', 'Drama']",Other,1.3998,861000,108,7.4,102,streaming,0.4399,0.2595,0.2245,7.3,4276.0,After COVID,,0,2,2,2,2
0,0,['Documentary'],en,0.1866,0,60,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,3000000,"['Drama', 'War', 'Thriller']",Other,1.7211,57251,118,6.0,8,streaming,0.3749,0.8656,1.46256,7.5,970.0,After COVID,-0.9809163333333333,0,2,2,2,2
0,0,['Fantasy'],fr,0.0071,0,118,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,1
0,0,[],ja,2.6078,0,70,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,1.3448,0,70,4.0,1,unknown,,,,,,Before COVID,,0,1,1,1,0
0,0,"['Documentary', 'Music']",en,0.0575,0,58,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.2434,0,66,0.0,0,unknown,,,,,,Before COVID,,0,1,1,0,0
0,0,[],en,0.0,0,84,0.0,0,unknown,,,,,,During COVID,,0,1,1,0,0
0,0,['Drama'],en,1.772,0,111,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0143,0,52,6.0,2,streaming,,,,,,Before COVID,,0,1,1,0,0
0,0,['TV Movie'],ja,1.2593,0,116,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,[],en,0.125,0,49,6.0,1,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,[],ja,0.2195,0,90,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],ja,0.3057,0,148,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,[],ja,3.5792,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,[],en,0.0338,0,72,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,"['Horror', 'Romance']",Other,0.0143,0,119,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,"['Animation', 'Family', 'Mystery', 'Adventure', 'Comedy']",Other,3.1468,1003956,70,5.8,5,unknown,0.8066,0.4996,0.9418,4.9,97.0,After COVID,,1,1,1,1,1
0,0,['Documentary'],en,0.2392,0,70,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,1324,"['Comedy', 'Drama']",en,0.1008,0,108,2.0,1,unknown,,,,,,During COVID,-1.0,0,1,1,0,0
0,15000,[],fr,0.0143,185356,45,0.0,0,streaming,0.0327,0.0,0.0,,,After COVID,11.357066666666666,0,0,1,0,1
0,0,[],en,0.0143,0,62,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,"['Documentary', 'History']",en,0.5388,6800,116,7.642,53,streaming,0.5561,0.0799,0.33828,7.9,4867.0,After COVID,,0,2,1,1,2
0,0,"['Documentary', 'Music', 'History']",en,0.2142,0,73,4.5,2,unknown,,,,,,Before COVID,,0,0,1,0,0
0,0,"['Crime', 'Drama']",en,0.0327,0,94,6.0,1,theatrical,,,,,,During COVID,,0,1,1,0,2
0,0,['Horror'],ja,2.4899,0,72,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,1,1
0,550000,['Documentary'],en,0.0658,0,104,0.0,0,theatrical,,,,,,During COVID,-1.0,0,1,1,1,1
0,0,['Documentary'],en,0.0495,0,50,6.6,5,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,['Drama'],en,0.1297,0,68,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,0
0,0,"['Animation', 'Comedy', 'Science Fiction']",en,0.6596,0,48,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,0
0,0,"['Action', 'Drama']",en,0.0362,0,40,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,0
0,0,"['Drama', 'Thriller']",en,0.1314,0,126,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,0
0,0,"['Music', 'Adventure', 'Comedy', 'Family', 'Romance']",Other,1.8995,0,97,6.0,1,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,1.5041,0,105,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,1
0,0,"['Comedy', 'Drama', 'Music']",ja,1.9389,2305483,108,7.13,23,theatrical,1.5975,2.5336,2.1564,7.1,694.0,After COVID,,0,2,1,1,1
0,45000,"['Drama', 'Action', 'Adventure']",en,0.1769,0,122,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,-1.0,0,0,1,0,1
0,0,['Drama'],Other,0.0707,0,105,0.0,0,theatrical,,,,,,Before COVID,,0,2,1,0,1
0,0,"['Music', 'Documentary']",de,0.0532,0,81,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,0
0,0,['Drama'],en,0.1711,0,93,0.0,0,unknown,,,,,,During COVID,,0,1,1,0,0
0,0,"['Documentary', 'History']",fr,0.0503,0,52,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,1,2
0,0,['Documentary'],en,0.7085,0,61,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,"['Fantasy', 'Mystery', 'Science Fiction']",en,0.0583,10000,101,0.0,0,theatrical,0.1756,0.4796,0.4796,3.9,39.0,After COVID,,0,0,1,0,1
0,0,"['Drama', 'Fantasy', 'Mystery']",Other,0.0971,0,89,0.0,0,unknown,,,,,,Before COVID,,0,0,1,2,1
0,0,"['Drama', 'Crime']",es,0.1963,0,62,0.0,0,unknown,,,,,,Before COVID,,0,1,1,0,1
0,0,[],en,0.0143,0,58,0.0,0,streaming,,,,,,Before COVID,,0,0,1,1,0
0,0,[],en,0.0698,0,83,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,"['Drama', 'Action']",Other,0.5571,0,125,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,0
0,0,"['Documentary', 'History', 'Action']",Other,0.0214,0,71,4.0,1,streaming,,,,,,Before COVID,,0,0,1,1,0
0,0,[],ja,0.9397,0,212,4.0,1,theatrical,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,0,1
0,0,[],ja,0.1159,0,212,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,0,1
0,0,[],ja,1.3368,0,181,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,0,1
0,0,"['Drama', 'Action']",ja,0.0798,0,187,8.0,1,theatrical,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,1,1
0,15000000,"['Horror', 'Mystery']",en,8.4451,46553280,106,6.485,1458,theatrical,2.3668,3.4447,2.61536,6.2,77234.0,After COVID,2.103552,1,2,1,1,1
0,0,"['Documentary', 'History']",fr,0.1009,0,52,9.0,2,streaming,,,,,,During COVID,,0,2,1,1,1
0,0,"['Documentary', 'TV Movie']",de,2.5624,0,51,7.7,3,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,"['TV Movie', 'Romance', 'Drama']",Other,0.0791,0,105,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,"['TV Movie', 'Drama']",Other,0.1279,0,40,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,[],fr,0.1469,0,53,0.0,0,unknown,,,,,,During COVID,,0,0,1,0,1
0,0,['Romance'],en,3.0426,0,90,2.0,1,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,0,['Documentary'],en,0.0714,0,44,0.0,0,streaming,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.1054,0,48,6.0,4,unknown,,,,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.0541,0,55,5.5,2,streaming,,,,,,During COVID,,0,2,1,0,1
0,0,[],en,0.0071,0,75,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,"['Adventure', 'Drama']",ja,2.6643,0,194,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,2,1,0,1
0,0,"['Comedy', 'Drama']",Other,0.9034,0,116,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,1,1
0,0,"['Drama', 'History']",fr,0.5151,0,240,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,2
0,0,[],zh,0.1297,0,70,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],ja,3.3261,0,106,8.333,3,unknown,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,1,1
0,2000000,"['Science Fiction', 'Crime', 'Thriller']",Other,2.8725,821731,114,5.996,118,unknown,0.5583,0.445,0.86706,6.1,3336.0,After COVID,-0.5891345,0,2,2,2,1
0,0,['Drama'],en,4.5115,0,79,0.0,0,streaming,,,,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],fr,0.4639,0,92,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Music', 'Documentary']",en,0.0071,0,87,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],Other,0.0,0,81,0.0,0,unknown,,,,,,Before COVID,,0,1,1,0,1
0,10000,['Drama'],en,1.3278,0,89,0.0,0,theatrical,,,,,,Before COVID,-1.0,0,1,1,1,1
0,0,"['Thriller', 'Mystery']",Other,0.3583,11538081,132,6.2,6,theatrical,0.4938,0.1518,0.3175199999999999,6.4,323.0,After COVID,,1,1,1,1,1
0,100000,['Documentary'],en,0.0478,0,58,0.0,0,unknown,,,,,,Before COVID,-1.0,0,0,1,0,0
0,4200000,"['Action', 'History', 'Drama', 'War']",Other,4.5126,6866680,131,5.7,3,theatrical,2.6913,0.7236,0.96188,6.5,667.0,After COVID,0.6349238095238096,0,2,1,1,1
0,0,[],en,0.0289,0,70,10.0,1,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,1,1
0,0,"['Comedy', 'Music', 'Crime']",Other,2.0213,489749,122,6.0,1,theatrical,2.9041,0.352,1.66166,5.1,78.0,After COVID,,0,2,1,1,1
0,0,"['Drama', 'Thriller']",fr,4.3758,1006815,112,6.465,85,unknown,0.2476,0.7162,0.7078800000000001,6.7,1758.0,After COVID,,0,2,2,2,1
0,0,['Documentary'],Other,0.1995,0,52,0.0,0,unknown,,,,,,Before COVID,,0,2,2,2,2
0,0,"['Horror', 'Thriller', 'Drama']",Other,0.6485,101467,96,6.4,9,streaming,0.5875,0.8919,0.63832,4.9,188.0,After COVID,,0,2,1,1,1
0,0,['Documentary'],fr,0.0789,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,15000000,['Horror'],en,5.7102,54785387,98,5.521,785,theatrical,1.6497,2.5921,2.9348,4.7,30183.0,After COVID,2.6523591333333334,0,2,1,1,1
0,0,"['Comedy', 'Science Fiction', 'Drama']",en,3.7798,2000000,87,7.202,342,theatrical,1.5902,6.9452,2.5436,6.8,17372.0,After COVID,,0,2,1,2,1
0,2200000,"['Comedy', 'Drama']",en,0.1207,0,84,1.0,2,unknown,,,,,,During COVID,-1.0,0,1,1,1,1
0,0,"['Horror', 'Mystery', 'Thriller']",Other,1.0793,35230,98,4.0,3,theatrical,0.2894,1.5266,1.1945599999999998,4.4,182.0,After COVID,,1,1,1,1,2
0,0,['Documentary'],en,0.0,0,66,7.0,2,unknown,,,,,,Before COVID,,0,1,1,0,0
0,633981,"['Drama', 'Mystery', 'Horror', 'Thriller']",Other,1.3282,1206914,90,8.5,2,theatrical,0.3401,0.9202,0.54112,6.2,202.0,After COVID,0.9037068934242509,0,2,1,1,1
